name,id,sp_attack,sp_defense,speed,"ability
" 
DuCKLeTt9,5643,44,50,55,"KeEN EYE
"
SWaNNA9,5644,87,63,98,"KeEn EyE
"
VanIlLitE9,5645,65,60,44,"Ice Body
"
VAniLLish9,5646,80,75,59,"ICE BOdY
"
VaNilLUXE9,5647,110,95,79,"Ice BodY
"
DeERliNg9,5648,40,50,75,"ChLOropHyll
"
SAWsbUck9,5649,60,70,95,"ChLOrOphyLl
"
EmoLga9,5650,75,60,103,"STaTIC
"
KaRRabLast9,5651,40,45,60,"Swarm
"
ESCAVaLiER9,5652,60,105,20,"SWaRm
"
FoonGUs9,5653,55,55,15,"EFFeCT SPORe
"
AmoONguSS9,5654,85,80,30,"Effect SpORe
"
FrILliSh9,5655,65,85,40,"WAtEr ABSorB
"
JellIcent9,5656,85,105,60,"WATER ABsoRb
"
AloMOmoLA9,5657,40,45,65,"HeaLEr
"
JOltik9,5658,57,50,65,"COmpoundEYES
"
GALVaNTUla9,5659,97,60,108,"CoMpoUNdEyeS
"
FerROSEeD9,5660,24,86,10,"IROn BaRbS
"
FeRROtHorN9,5661,54,116,20,"IRON BArBs
"
KlinK9,5662,45,60,30,"PLuS
"
KlANG9,5663,70,85,50,"PlUs
"
KLINKLAnG9,5664,70,85,90,"PLuS
"
TyNaMo9,5665,45,40,60,"LeVItAte
"
EelekTRiK9,5666,75,70,40,"LEvITAtE
"
EELeKtrOss9,5667,105,80,50,"LeVITate
"
ELGYEm9,5668,85,55,30,"TElePATHy
"
BehEEyeM9,5669,125,95,40,"TeLEpAtHy
"
LItwick9,5670,65,55,20,"FLAsH FiRe
"
LampENT9,5671,95,60,55,"FlAsH Fire
"
ChANdeLuRE9,5672,145,90,80,"FlAsH FIre
"
AxEw9,5673,30,40,57,"RIVaLRy
"
FraxurE9,5674,40,50,67,"RIvaLry
"
HaxorUS9,5675,60,70,97,"RiVAlrY
"
CUBChOO9,5676,60,40,40,"SnOW CloAk
"
BEartIc9,5677,70,80,50,"SNoW CloAk
"
CRyoGoNAl9,5678,95,135,105,"LeviTaTE
"
SheLmet9,5679,40,65,25,"HYDrATiOn
"
AcCelgor9,5680,100,60,145,"HYdRatiON
"
STuNFisk9,5681,81,99,32,"StatIc
"
MIENfOo9,5682,55,50,65,"InNEr FocUs
"
MIENshAo9,5683,95,60,105,"InNer FOCus
"
DRUDdIgOn9,5684,60,90,48,"Rough SKin
"
GoLEtT9,5685,35,50,35,"IRoN FisT
"
Golurk9,5686,55,80,55,"IRon FIst
"
PawniARd9,5687,40,40,60,"DeFianT
"
BISHarP9,5688,60,70,70,"DEFiANt
"
BOUffalAnt9,5689,40,95,55,"ReCKlEsS
"
RUfFLET9,5690,37,50,60,"KeEN Eye
"
BRAViArY9,5691,57,75,80,"KeEN EYE
"
VulLaby9,5692,45,65,60,"BIg Pecks
"
MaNDiBuzz9,5693,55,95,80,"BiG PEcKs
"
HEATMor9,5694,105,66,65,"GLUTToNy
"
Durant9,5695,48,48,109,"SwArM
"
DEiNO9,5696,45,50,38,"HuStLe
"
ZWeiLouS9,5697,65,70,58,"HUsTlE
"
BuLBAsaUr10,5698,65,65,45,"OveRgRow
"
IvySaUr10,5699,80,80,60,"OVerGrOw
"
VEnuSaur10,5700,122,120,80,"OvERGrOw
"
CHARMander10,5701,60,50,65,"BLaze
"
CharMELEOn10,5702,80,65,80,"BlAzE
"
ChAriZArD10,5703,159,115,100,"BLAzE
"
SQuirtLe10,5704,50,64,43,"TORRENT
"
WaRtortLe10,5705,65,80,58,"ToRRenT
"
BlAStOise10,5706,135,115,78,"TorrEnt
"
CaTerpiE10,5707,20,20,45,"SHiELd DuST
"
MEtaPoD10,5708,25,25,30,"SheD SKIn
"
BuTTErFRee10,5709,90,80,70,"CompOundeYeS
"
WEeDLE10,5710,20,20,50,"ShiELD DusT
"
KaKUnA10,5711,25,25,35,"SheD SKIN
"
BeeDRill10,5712,15,80,145,"SwARM
"
PidgeY10,5713,35,35,56,"KeeN EyE
"
PIdGEOttO10,5714,50,50,71,"KeEn EYE
"
PidGEOT10,5715,135,80,121,"KEEN EYe
"
RaTTaTA10,5716,25,35,72,"Run Away
"
RaticatE10,5717,40,80,77,"Run AwAY
"
SpEaROw10,5718,31,31,70,"KEEN EYE
"
FEAROw10,5719,61,61,100,"KEeN EYe
"
EkANs10,5720,40,54,55,"InTIMIdaTE
"
ARbOk10,5721,65,79,80,"IntimIdatE
"
PIkAcHu10,5722,50,50,90,"StaTiC
"
RAiChu10,5723,95,85,110,"STatIc
"
SAnDShREW10,5724,10,35,40,"SANd VeIl
"
SAnDSLASh10,5725,25,65,65,"Sand VeIl
"
NidorAN-h10,5726,40,40,41,"POIson POiNT
"
NidoRInA10,5727,55,55,56,"POIsON POint
"
NIDoqueEn10,5728,75,85,76,"PoISOn PoInt
"
NIDoran-m10,5729,40,40,50,"PoIson PoiNt
"
NidOrINO10,5730,55,55,65,"PoIsOn POinT
"
NidOkInG10,5731,85,75,85,"PoISON POInT
"
ClEFaiRY10,5732,60,65,35,"CuTe CHaRM
"
ClefABLe10,5733,95,90,60,"CUTe CHArM
"
VulPIX10,5734,50,65,65,"FLASH FIre
"
NiNETaLeS10,5735,81,100,109,"FLaSh FIrE
"
JiGgLYPuff10,5736,45,25,20,"Cute ChArM
"
WIgGLytUFF10,5737,85,50,45,"CUTe ChaRM
"
ZuBAt10,5738,30,40,55,"INnEr Focus
"
GolbAT10,5739,65,75,90,"INNER FoCus
"
ODdiSH10,5740,75,65,30,"CHloROpHYLl
"
GlOOM10,5741,85,75,40,"ChLORopHyLl
"
VILePLUmE10,5742,110,90,50,"CHLoroPhylL
"
PaRAS10,5743,45,55,25,"EFfEcT SPorE
"
PaRAsEct10,5744,60,80,30,"EffEcT SPoRE
"
VeNONAt10,5745,40,55,45,"COmpOUndeYeS
"
VeNoMotH10,5746,90,75,90,"SHieLD DUSt
"
DiGlETT10,5747,35,45,90,"SaNd VeIl
"
DUgtrio10,5748,50,70,110,"SAnd VEIL
"
MEowTH10,5749,50,40,90,"PICKuP
"
PeRsian10,5750,75,65,115,"LimBEr
"
PsyDUcK10,5751,65,50,55,"DaMP
"
GOlDUCk10,5752,95,80,85,"DAmp
"
MAnKey10,5753,35,45,70,"ViTaL SPirit
"
PRimEaPE10,5754,60,70,95,"ViTAl SpiRit
"
GrOwLIthE10,5755,70,50,60,"INtImiDATE
"
ARCaninE10,5756,100,80,95,"IntimiDAte
"
POlIWag10,5757,40,40,90,"WAtEr AbsORB
"
POLIWHiRl10,5758,50,50,90,"WATeR AbSoRb
"
PoLiWRaTH10,5759,70,90,70,"WatEr AbSOrb
"
ABRA10,5760,105,55,90,"SynCHRonIze
"
KADAbRA10,5761,120,70,105,"SyNChroNiZe
"
AlAKAZAm10,5762,175,105,150,"SyNCHROnizE
"
MaCHoP10,5763,35,35,35,"GuTS
"
MaChoKe10,5764,50,60,45,"GuTs
"
MachaMP10,5765,65,85,55,"GuTS
"
BelLsPROUT10,5766,70,30,40,"CHlOrOPhYll
"
WeEPInbELL10,5767,85,45,55,"ChlOrophyll
"
VICTrEebEL10,5768,100,70,70,"CHlorOphYll
"
TeNtacOol10,5769,50,100,70,"CLEar BODy
"
TEntacruel10,5770,80,120,100,"CLEar BoDy
"
GEodUDE10,5771,30,30,20,"ROCk HeaD
"
GRAvELer10,5772,45,45,35,"RoCk HEAd
"
GOLeM10,5773,55,65,45,"RocK Head
"
PONYTa10,5774,65,65,90,"RUn AwAy
"
RAPiDASh10,5775,80,80,105,"RuN AWAY
"
SloWPOkE10,5776,40,40,15,"OBLiViOUS
"
SloWBRo10,5777,130,80,30,"OBLiVIOuS
"
MagnEMite10,5778,95,55,45,"MagNet Pull
"
MAGNETon10,5779,120,70,70,"MaGnET PulL
"
FaRFeTcH'D10,5780,58,62,60,"KeEN EYe
"
DODUo10,5781,35,35,75,"RuN AWAy
"
DoDrIo10,5782,60,60,110,"Run AwAy
"
SEel10,5783,45,70,45,"Thick FAt
"
DEwGONG10,5784,70,95,70,"THICk FAT
"
GriMER10,5785,40,50,25,"STENch
"
MUk10,5786,65,100,50,"STEnCh
"
SheLlDeR10,5787,45,25,40,"SHeLL ARmOR
"
CLoYstER10,5788,85,45,70,"SHeLl ArMor
"
GaStlY10,5789,100,35,80,"LEvitAte
"
HauNtEr10,5790,115,55,95,"LEvITate
"
GenGaR10,5791,170,95,130,"CuRsED BODy
"
OnIX10,5792,30,45,70,"ROck HeAd
"
DRowZeE10,5793,43,90,42,"INSomnIa
"
HYPnO10,5794,73,115,67,"INsOmNIA
"
KRABBy10,5795,25,25,50,"HypER CUTtER
"
KinGLer10,5796,50,50,75,"HyPEr CUtTer
"
VoltORb10,5797,55,55,100,"SOUndproof
"
ELECtrODE10,5798,80,80,150,"SouNDpROof
"
EXegGcUTE10,5799,60,45,40,"CHLoROpHyLl
"
EXEgGUToR10,5800,125,75,45,"CHlorophyLL
"
CUBONe10,5801,40,50,35,"Rock HEad
"
MaroWaK10,5802,50,80,45,"ROCK HeaD
"
HItmonlEE10,5803,35,110,87,"LiMbER
"
HItmoNchAN10,5804,35,110,76,"KEeN EYe
"
LIckiTUng10,5805,60,75,30,"Own TEmPO
"
KoffInG10,5806,60,45,35,"LEviTaTE
"
WeEziNg10,5807,85,70,60,"LeVItaTE
"
RHYHorN10,5808,30,30,25,"LIghTNiNGRod
"
RHYdON10,5809,45,45,40,"LIGhTNINgROd
"
CHAnSey10,5810,35,105,50,"NAtURal CuRe
"
TaNgela10,5811,100,40,60,"ChLOrOphYLL
"
KaNgASkHAn10,5812,60,100,100,"EaRLY BIRd
"
HoRSEA10,5813,70,25,60,"SWift SWIm
"
SeADRa10,5814,95,45,85,"PoiSoN Point
"
GoLDEeN10,5815,35,50,63,"SwIFt SWIM
"
SEakINg10,5816,65,80,68,"SWIfT SwIm
"
STARyU10,5817,70,55,85,"IllumINATe
"
StARmIe10,5818,100,85,115,"ILLuMinAtE
"
Mr. MiME10,5819,100,120,90,"SOundPROOF
"
SCytHER10,5820,55,80,105,"SwARM
"
JYnx10,5821,115,95,95,"OBlIViouS
"
ElEcTABuzZ10,5822,95,85,105,"STaTiC
"
MaGMar10,5823,100,85,93,"FLaME Body
"
PInsir10,5824,65,90,105,"HYpER CUtTER
"
TaURoS10,5825,40,70,110,"INTIMIdAte
"
MagIkARp10,5826,15,20,80,"SwIFt SWIm
"
GyaradoS10,5827,70,130,81,"INTimidaTE
"
LAPraS10,5828,85,95,60,"Water ABsORb
"
DItTO10,5829,48,48,48,"LimbeR
"
EEveE10,5830,45,65,55,"RUN AwAY
"
VAPOReON10,5831,110,95,65,"WaTER AbsORb
"
JoLTEON10,5832,110,95,130,"Volt AbsoRb
"
FlaREOn10,5833,95,110,65,"FlASh FIrE
"
PoRygon10,5834,85,75,40,"TRace
"
OMANyTe10,5835,90,55,35,"SWiFT SwiM
"
OMAsTaR10,5836,115,70,55,"SWift SwIM
"
KAbuto10,5837,55,45,55,"SwiFT SwiM
"
KaButops10,5838,65,70,80,"SwiFt SwiM
"
AErODacTyL10,5839,70,95,150,"RoCK HeAd
"
SnOrlaX10,5840,65,110,30,"IMmunITY
"
ARTICuNo10,5841,95,125,85,"PrESSUrE
"
ZAPDOS10,5842,125,90,100,"PRESSUrE
"
MoltREs10,5843,125,85,90,"PressURe
"
DRATiNi10,5844,50,50,50,"SHeD SKin
"
DraGonAiR10,5845,70,70,70,"ShEd SKin
"
DRAgONITe10,5846,100,100,80,"Inner FoCUS
"
MeWTwO10,5847,194,120,140,"PREsSURE
"
MEw10,5848,100,100,100,"SyncHrOnizE
"
CHikORItA10,5849,49,65,45,"OvERgrOw
"
BayLEEF10,5850,63,80,60,"OVErgrOW
"
MEgANium10,5851,83,100,80,"OVeRGRoW
"
CynDAquiL10,5852,60,50,65,"Blaze
"
QUilAVa10,5853,80,65,80,"BlAzE
"
TYPHLOsION10,5854,109,85,100,"BlaZE
"
ToTOdIle10,5855,44,48,43,"ToRRent
"
CROcONAW10,5856,59,63,58,"ToRrENt
"
FErAliGaTR10,5857,79,83,78,"TOrRenT
"
SenTReT10,5858,35,45,20,"RUn AWay
"
FUrrET10,5859,45,55,90,"Run Away
"
Hoothoot10,5860,36,56,50,"INSoMnIa
"
NOCTowl10,5861,86,96,70,"INSomNia
"
LEDybA10,5862,40,80,55,"SwARm
"
LEdIAN10,5863,55,110,85,"SWArM
"
SpINarAk10,5864,40,40,30,"SwarM
"
ArIaDOS10,5865,60,70,40,"SWArM
"
CRObaT10,5866,70,80,130,"INNEr FOcuS
"
ChincHOu10,5867,56,56,67,"VOLt AbSoRB
"
LaNTuRn10,5868,76,76,67,"VOLt AbSoRB
"
PicHU10,5869,35,35,60,"StaTic
"
CleFfa10,5870,45,55,15,"CUTe ChArm
"
IgglybUfF10,5871,40,20,15,"CUTe CHarm
"
TOgEpI10,5872,40,65,20,"HUStle
"
TOGetiC10,5873,80,105,40,"HusTlE
"
NATu10,5874,70,45,70,"SYncHroNIZe
"
XaTu10,5875,95,70,95,"SyNchronIze
"
MareEp10,5876,65,45,35,"StaTic
"
FLAAffY10,5877,80,60,45,"STATIc
"
AMphaROS10,5878,165,110,45,"STATIc
"
BELLOSsom10,5879,90,100,50,"CHLoRoPhyll
"
MArIll10,5880,20,50,40,"ThICK FAt
"
AzUmARiLL10,5881,60,80,50,"THiCK FAt
"
SUdoWOodO10,5882,30,65,30,"StURdy
"
POLitOeD10,5883,90,100,70,"WAtEr AbsORb
"
HoPPIp10,5884,35,55,50,"CHLOROPHyll
"
SKIplOOM10,5885,45,65,80,"ChLOrOPhYLL
"
JUMpLUFf10,5886,55,95,110,"ChlOROPhYLl
"
AiPom10,5887,40,55,85,"RUn AWay
"
SunkeRN10,5888,30,30,30,"ChLoRoPhyLL
"
SUNfloRA10,5889,105,85,30,"CHLoroPhYLL
"
YANMa10,5890,75,45,95,"SPeeD BOoSt
"
WooPer10,5891,25,25,15,"DAMP
"
QUaGsIre10,5892,65,65,35,"DamP
"
EsPeoN10,5893,130,95,110,"SyncHrOnIZE
"
UMbREON10,5894,60,130,65,"SyNChRONIzE
"
MURKRow10,5895,85,42,91,"INSOmnIA
"
SlOwKinG10,5896,100,110,30,"OBLivIouS
"
MIsDREAvUs10,5897,85,85,85,"LEvITaTE
"
Unown10,5898,72,48,48,"LEviTAte
"
WobBUFFet10,5899,33,58,33,"ShADow Tag
"
GIRafarig10,5900,90,65,85,"InnER FoCuS
"
PiNeCO10,5901,35,35,15,"SturDy
"
FoRretREss10,5902,60,60,40,"STurDy
"
DUNSpARce10,5903,65,65,45,"SeRENE GraCE
"
GlIGar10,5904,35,65,85,"HyPEr CuTtER
"
STeELix10,5905,55,95,30,"ROcK HeAd
"
SNUBbuLl10,5906,40,40,30,"INtiMIDaTE
"
GRanbuLL10,5907,60,60,45,"InTimIdAtE
"
QwilFISh10,5908,55,55,85,"PoisOn POint
"
ScIZOR10,5909,65,100,75,"SWARm
"
SHuCkle10,5910,10,230,5,"STURdy
"
HerACRosS10,5911,40,105,75,"SwaRm
"
SneASeL10,5912,35,75,115,"INNEr FOcuS
"
TedDIuRSA10,5913,50,50,40,"PIcKUp
"
UrSarINg10,5914,75,75,55,"Guts
"
SlugMA10,5915,70,40,20,"MAgMa ArMor
"
MAgcARgO10,5916,90,80,30,"MAgma ArMor
"
SWInUb10,5917,30,30,50,"OblIviOus
"
PiLOswINe10,5918,60,60,50,"OBLiVIous
"
CorsoLa10,5919,65,95,35,"HustLe
"
REmORAId10,5920,65,35,65,"HuSTle
"
OCTilLERy10,5921,105,75,45,"SucTIon CUPs
"
DELiBIrD10,5922,65,45,75,"VitAl SPiRiT
"
ManTIne10,5923,80,140,70,"SWIFT Swim
"
SkArmORY10,5924,40,70,70,"Keen EYE
"
HoUnDouR10,5925,80,50,65,"EArly BIRD
"
HounDoOm10,5926,140,90,115,"EaRlY BIrD
"
KInGDrA10,5927,95,95,85,"SWIfT SWIM
"
PHanpY10,5928,40,40,40,"PIckUP
"
DonPHAN10,5929,60,60,50,"StUrdy
"
STANtlER10,5930,85,65,85,"IntiMIdAtE
"
SmearGlE10,5931,20,45,75,"OWN TeMpo
"
TyroGUe10,5932,35,35,35,"GuTs
"
HiTmONToP10,5933,35,110,70,"INTiMIDATe
"
SmoocHUM10,5934,85,65,65,"ObliVIoUs
"
EleKid10,5935,65,55,95,"StatIC
"
MaGby10,5936,70,55,83,"FLaME BODy
"
MILTank10,5937,40,70,100,"THiCk Fat
"
BLIsSeY10,5938,75,135,55,"NATURAl CURe
"
RAikOu10,5939,115,100,115,"Pressure
"
ENTeI10,5940,90,75,100,"PRessUre
"
SuIcUnE10,5941,90,115,85,"PrESSUre
"
LarVitaR10,5942,45,50,41,"GuTS
"
PUpITaR10,5943,65,70,51,"SheD SkIn
"
TYrANItar10,5944,95,120,71,"SAnd StrEaM
"
LuGiA10,5945,90,154,110,"PresSurE
"
HO-Oh10,5946,110,154,90,"PreSsUre
"
CEleBI10,5947,100,100,100,"NAtural CURe
"
TREeckO10,5948,65,55,70,"OVergRow
"
GRoVYLe10,5949,85,65,95,"OVERGROw
"
SCEPtIle10,5950,145,85,145,"OveRgRoW
"
TORchIC10,5951,70,50,45,"BLAZe
"
COMbusKeN10,5952,85,60,55,"BLAZe
"
BlazikEn10,5953,130,80,100,"BLaze
"
MUdKIp10,5954,50,50,40,"TorRENT
"
MaRsHtOmp10,5955,60,70,50,"TOrRent
"
SwamPeRt10,5956,95,110,70,"ToRrEnt
"
POOcHyEna10,5957,30,30,35,"Run AwaY
"
MiGHTyeNA10,5958,60,60,70,"IntiMIdAte
"
ZIGZagOon10,5959,30,41,60,"PIcKup
"
LiNOONE10,5960,50,61,100,"PIckUP
"
WUrmple10,5961,20,30,20,"ShIeLD DuSt
"
SIlcoON10,5962,25,25,15,"SHed SKin
"
BeaUtiFlY10,5963,100,50,65,"SwaRM
"
CasCoon10,5964,25,25,15,"SHeD SKiN
"
DuSTox10,5965,50,90,65,"SHIElD DUST
"
LotAd10,5966,40,50,30,"Swift SWim
"
LomBrE10,5967,60,70,50,"SWIft SWim
"
LUDiCOlO10,5968,90,100,70,"SWifT SWim
"
SeedoT10,5969,30,30,30,"ChloRoPHYll
"
NUzLeaf10,5970,60,40,60,"CHLoroPHYlL
"
SHifTry10,5971,90,60,80,"CHLOrOPhyLl
"
TAILLow10,5972,30,30,85,"GUTS
"
SWElLoW10,5973,75,50,125,"GUts
"
WINgulL10,5974,55,30,85,"KEEn Eye
"
PEliPpEr10,5975,95,70,65,"KEEn EyE
"
RAlTS10,5976,45,35,40,"SyNChROnIze
"
KIRliA10,5977,65,55,50,"SYNcHrONizE
"
GArDEvoir10,5978,165,135,100,"SynChROnIZe
"
SuRskIT10,5979,50,52,65,"Swift Swim
"
MaSqUERAin10,5980,100,82,80,"IntIMIdate
"
ShrOOMIsH10,5981,40,60,35,"EffecT SpoRe
"
BrelooM10,5982,60,60,70,"EFfEcT SpORE
"
SlAkoTh10,5983,35,35,30,"TRuaNt
"
VIGOroTH10,5984,55,55,90,"VITAl SPIrIt
"
SLaKINg10,5985,95,65,100,"TrUANt
"
NIncada10,5986,30,30,40,"CoMPounDEyEs
"
NINJASk10,5987,50,50,160,"SPEEd BOoSt
"
SHEDiNjA10,5988,30,30,40,"WONDER GuArd
"
WhISmUR10,5989,51,23,28,"SoUnDPRoOf
"
LOudRED10,5990,71,43,48,"SOuNdprOOf
"
EXPLOUd10,5991,91,73,68,"SOUndProof
"
MAkuhIta10,5992,20,30,25,"THicK Fat
"
HARIYaMa10,5993,40,60,50,"ThICk Fat
"
AZURiLl10,5994,20,40,20,"THIck Fat
"
NOSepAsS10,5995,45,90,30,"StUrdy
"
SKitty10,5996,35,35,50,"CUtE CHarm
"
DeLcatTY10,5997,55,55,90,"CUtE ChaRm
"
SabLeyE10,5998,85,115,20,"KeEn EYE
"
MawIlE10,5999,55,95,50,"HyPER CUtTeR
"
ARON10,6000,40,40,30,"STurDy
"
LAiRon10,6001,50,50,40,"StURdy
"
AggrOn10,6002,60,80,50,"StUrdy
"
MeditIte10,6003,40,55,60,"PuRe PoWER
"
MEDicham10,6004,80,85,100,"PURE POWEr
"
ELECTrike10,6005,65,40,65,"StaTiC
"
ManectrIC10,6006,135,80,135,"STatic
"
PLuSLE10,6007,85,75,95,"PluS
"
MiNuN10,6008,75,85,95,"MINuS
"
VolBEat10,6009,47,85,85,"IlLuminatE
"
ILluMise10,6010,73,85,85,"ObliVIOUS
"
ROSeLIa10,6011,100,80,65,"NaTural CURe
"
GULpiN10,6012,43,53,40,"LiquId OoZe
"
SWAlOT10,6013,73,83,55,"LiQUiD OOZE
"
CaRvANHA10,6014,65,20,65,"RouGH SkIN
"
SHaRPedO10,6015,110,65,105,"RoUgH SKIN
"
WAIlmER10,6016,70,35,60,"WATEr VEil
"
WailOrd10,6017,90,45,60,"WaTEr VEIL
"
NUMeL10,6018,65,45,35,"OBlIvIOUS
"
CamerUpT10,6019,145,105,20,"MAgmA ArMOr
"
ToRkOaL10,6020,85,70,20,"WHIte SmokE
"
SpOinK10,6021,70,80,60,"THiCk FaT
"
GRumpIg10,6022,90,110,80,"THick FaT
"
SPINDA10,6023,60,60,60,"OWN TemPo
"
TRAPinch10,6024,45,45,10,"HyPeR CUtTEr
"
VIbrava10,6025,50,50,70,"LEVitaTe
"
FlYGoN10,6026,80,80,100,"LEvItAtE
"
CacNeA10,6027,85,40,35,"SANd VEil
"
CacTuRNE10,6028,115,60,55,"SAnd VEIl
"
SwaBlU10,6029,40,75,50,"NATuRaL CUrE
"
AlTaria10,6030,110,105,80,"NATURAL CURe
"
ZangOoSe10,6031,60,60,90,"IMmUNItY
"
SeviPeR10,6032,100,60,65,"SHed SKIn
"
LuNATOne10,6033,95,85,70,"LeVItATE
"
SoLrOck10,6034,55,65,70,"LEVItATE
"
BarBOacH10,6035,46,41,60,"OblivIOUs
"
WHisCASh10,6036,76,71,60,"OBliVIouS
"
CorphISh10,6037,50,35,35,"HypEr CuttEr
"
CRAWdauNT10,6038,90,55,55,"HyPER Cutter
"
BAltoy10,6039,40,70,55,"LEViTATe
"
ClaYDOL10,6040,70,120,75,"LeVItaTE
"
LiLEEP10,6041,61,87,23,"SuctIon CuPs
"
CRAdILY10,6042,81,107,43,"SUctioN CUpS
"
ANoRiTh10,6043,40,50,75,"BATTle ArmoR
"
ArmalDO10,6044,70,80,45,"Battle ARMor
"
FEEBaS10,6045,10,55,80,"SWifT SWim
"
MilOTic10,6046,100,125,81,"MaRvEl ScaLe
"
CAsTfoRm10,6047,70,70,70,"FoRecaSt
"
KEclEon10,6048,60,120,40,"CoLoR CHanGE
"
SHuppET10,6049,63,33,45,"InsoMNia
"
BAnettE10,6050,93,83,75,"InsOmNIa
"
DUSkuLL10,6051,30,90,25,"LevITAtE
"
DUSclops10,6052,60,130,25,"PREssUre
"
TrOpiuS10,6053,72,87,51,"ChlOrOPHylL
"
ChimEChO10,6054,95,90,65,"LEViTAtE
"
AbsoL10,6055,115,60,115,"PreSSure
"
WynauT10,6056,23,48,23,"SHaDOW TaG
"
SNoruNT10,6057,50,50,50,"InnER FOCus
"
Glalie10,6058,120,80,100,"InneR FocUS
"
SPhEAL10,6059,55,50,25,"THIcK FaT
"
SeaLEO10,6060,75,70,45,"THick FAT
"
WALREiN10,6061,95,90,65,"THIcK FaT
"
CLAMpErl10,6062,74,55,32,"SHELL ArMOr
"
HuNTAiL10,6063,94,75,52,"SwIFt SwIm
"
GOReBYSS10,6064,114,75,52,"SWiFt SwiM
"
RelicaNtH10,6065,45,65,55,"SwiFT Swim
"
LUVdiSC10,6066,40,65,97,"SWiFt SwiM
"
BAGon10,6067,40,30,50,"ROck HeAd
"
ShelgON10,6068,60,50,50,"ROck HeAD
"
SALAMenCE10,6069,120,90,120,"IntImIdaTE
"
BeLDuM10,6070,35,60,30,"ClEAR BODY
"
MetAnG10,6071,55,80,50,"ClEar BoDy
"
MeTagrOSs10,6072,105,110,110,"Clear Body
"
RegIrOcK10,6073,50,100,50,"ClEaR BODy
"
REgice10,6074,100,200,50,"CleAR BoDY
"
REGiSTEeL10,6075,75,150,50,"CLEar BOdy
"
LATIAs10,6076,140,150,110,"LEvitaTE
"
LAtiOS10,6077,160,120,110,"LEVITAte
"
KyoGrE10,6078,180,160,90,"DrIZzle
"
GroUdON10,6079,150,90,90,"DRouGht
"
RayqUAza10,6080,180,100,115,"Air LoCK
"
JIraCHI10,6081,100,100,100,"SerenE GRACE
"
DEoxYS10,6082,95,90,180,"PrEssUre
"
TuRTwiG10,6083,45,55,31,"OveRgRoW
"
GroTLE10,6084,55,65,36,"OVErGroW
"
TORtErRA10,6085,75,85,56,"OvErGRoW
"
CHimcHAR10,6086,58,44,61,"BLAze
"
MonFERNO10,6087,78,52,81,"BLAze
"
INFErnaPE10,6088,104,71,108,"BlAzE
"
PIplup10,6089,61,56,40,"TorReNT
"
PRINPluP10,6090,81,76,50,"TORRENt
"
EMPoleoN10,6091,111,101,60,"Torrent
"
STarLy10,6092,30,30,60,"KEeN EYE
"
StARavIA10,6093,40,40,80,"IntImIdatE
"
StArapTOr10,6094,50,60,100,"InTimIdAtE
"
BiDOoF10,6095,35,40,31,"Simple
"
BIBaREL10,6096,55,60,71,"SiMPle
"
KriCKetOT10,6097,25,41,25,"SheD SkIN
"
KRickEtuNE10,6098,55,51,65,"SwarM
"
Shinx10,6099,40,34,45,"RIVaLRy
"
LuXio10,6100,60,49,60,"RIVAlry
"
LuxRaY10,6101,95,79,70,"RivaLry
"
BudEW10,6102,50,70,55,"NAtUrAl CuRe
"
RosERade10,6103,125,105,90,"NaTUraL CurE
"
CrAnIdos10,6104,30,30,58,"MOLd BrEakEr
"
RAmPArdOS10,6105,65,50,58,"MoLd BReaKer
"
ShiELdoN10,6106,42,88,30,"SturdY
"
BAsTIOdON10,6107,47,138,30,"STURdy
"
BUrmy10,6108,29,45,36,"SHED SKIn
"
WORmadam10,6109,69,95,36,"AntIcIPaTiON
"
MoTHIm10,6110,94,50,66,"SwarM
"
ComBee10,6111,30,42,70,"HoNeY GAthEr
"
VespIqUEn10,6112,80,102,40,"PreSSUre
"
PAcHIriSu10,6113,45,90,95,"Run AWay
"
BUizel10,6114,60,30,85,"SwiFt Swim
"
FLoAtZeL10,6115,85,50,115,"SWiFt SWim
"
CHeRUbI10,6116,62,53,35,"ChLORoPhYll
"
CHeRRim10,6117,87,78,85,"FLowER GIFt
"
SHELLOS10,6118,57,62,34,"StickY HoLD
"
GastRoDon10,6119,92,82,39,"StIcKY HOLd
"
AmbIpOm10,6120,60,66,115,"TecHNiCIaN
"
DriFLooN10,6121,60,44,70,"AftERmATh
"
DRIfblIm10,6122,90,54,80,"AFtERMaTh
"
BuNEary10,6123,44,56,85,"RuN AWay
"
LOPunNy10,6124,54,96,135,"Cute ChARM
"
MisMAgius10,6125,105,105,105,"LeVitATe
"
HoNchKrow10,6126,105,52,71,"InSOMNIa
"
GLameOw10,6127,42,37,85,"LimBeR
"
PUrUGLy10,6128,64,59,112,"ThICk FAt
"
CHiNGLing10,6129,65,50,45,"LEVITATe
"
STuNkY10,6130,41,41,74,"STenCH
"
SKuNtAnK10,6131,71,61,84,"STENCh
"
BrOnzor10,6132,24,86,23,"LEvITATE
"
BronZong10,6133,79,116,33,"LevitatE
"
BonSly10,6134,10,45,10,"STurDy
"
MiMe Jr.10,6135,70,90,60,"SouNDPROOf
"
HAppInY10,6136,15,65,30,"NaTUraL CUrE
"
Chatot10,6137,92,42,91,"KEeN EyE
"
SPIriToMb10,6138,92,108,35,"PresSuRE
"
GIblE10,6139,40,45,42,"SaNd VEiL
"
GabITe10,6140,50,55,82,"SanD Veil
"
